"","X","Y","G","head","foot.l","foot.r","pen","free.k","set.p","corner","fast.break","Xg","Yg"
"1057",5,50.7,0,0,0,1,0,0,0,0,0,0.65625,0.0342105263157895
"1058",31.1,75,0,0,0,1,0,0,0,0,0,0.583333333333333,0.465789473684211
"1059",21,56.9,0,0,0,1,0,0,0,0,0,0.677083333333334,0.805263157894737
"1060",12.5,46.9,0,1,0,0,0,0,0,0,0,0.302083333333333,0.91578947368421
"1061",5.90000000000001,56.1,1,0,1,0,0,0,0,0,0,0.885416666666667,0.365789473684211
"1062",12.4,46.1,0,0,0,1,0,0,0,0,0,0.385416666666666,0.5
"1063",12.8,52.9,0,1,0,0,0,0,0,0,0,0.291666666666667,0.384210526315789
"1064",7.59999999999999,46.6,1,1,0,0,0,0,0,0,0,0.739583333333333,0.134210526315789
"1065",5.59999999999999,53,1,1,0,0,0,0,0,1,0,0.927083333333334,0.465789473684211
"1066",10.5,63.3,0,0,0,1,0,0,0,0,0,0.583333333333333,0.1
"1067",9.09999999999999,54.4,1,1,0,0,0,0,1,0,0,0.875,0.4
"1068",3.59999999999999,42.1,1,0,0,1,0,0,0,0,0,0.354166666666667,0.1
"1069",27.1,42.1,0,0,0,1,0,0,0,0,0,0.364583333333334,0.05
"1070",8.5,53.8,0,0,1,0,0,0,0,0,0,0.6875,0.0342105263157895
"1071",15.5,54.8,1,0,0,1,0,0,0,0,0,0.291666666666667,0.05
"1072",10.4,71.1,1,0,0,1,0,0,0,0,0,0.135416666666666,0.731578947368421
"1073",19.3,27.4,0,0,0,1,0,0,0,0,0,0.302083333333333,0.134210526315789
"1074",9,57.9,0,1,0,0,0,0,1,0,0,0.5,0.0657894736842105
"1075",5,48.2,1,1,0,0,0,0,0,0,0,0.0729166666666663,0.0657894736842105
"1076",14.8,27,1,0,1,0,0,0,0,0,0,0.385416666666666,0.0657894736842105
"1077",10.8,32.8,1,0,0,1,0,0,0,0,0,0.802083333333333,0.284210526315789
"1078",9.09999999999999,30.2,0,0,1,0,0,0,0,0,0,0.0312499999999997,0.334210526315789
"1079",12.1,44.8,0,0,0,1,0,0,0,0,0,0.697916666666667,0.265789473684211
"1080",28.9,53.6,0,0,0,1,0,0,0,1,0,0.0208333333333329,0.881578947368421
"1081",20.5,61.3,0,0,0,1,0,0,0,0,0,0.385416666666666,0.184210526315789
"1082",2.40000000000001,42.9,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.0342105263157895
"1083",22.2,92.4,0,0,0,1,0,1,0,0,0,0.90625,0.3
"1084",22.7,51.7,0,0,1,0,0,0,0,0,0,0.760416666666667,0.61578947368421
"1085",26.4,67.1,0,0,0,1,0,1,0,0,0,0.947916666666667,0.25
"1086",14,49.3,0,1,0,0,0,0,0,0,0,0.0833333333333331,0.328947368421053
"1087",15.5,56.3,0,0,1,0,0,0,0,0,0,0.59375,0.15
"1088",12,53.8,0,0,0,1,0,0,0,0,0,0.354166666666667,0.184210526315789
"1089",16.4,47,1,0,1,0,0,0,0,0,0,0.260416666666667,0.0342105263157895
"1090",2.2,61.5,0,1,0,0,0,0,0,0,0,0.791666666666667,0.15
"1091",4.59999999999999,46.8,1,0,0,1,0,0,0,1,0,0.395833333333333,0.4
"1092",21.6,28.4,0,0,0,1,0,0,0,0,0,0.208333333333333,0.484210526315789
"1093",21.1,70.1,0,0,0,1,0,0,1,0,0,0.927083333333334,0.7
"1094",11.1,51.5,1,0,1,0,0,0,0,0,1,0.802083333333333,0.0342105263157895
"1095",21.8,55.8,0,0,1,0,0,0,0,0,0,0.604166666666667,0.05
"1096",7.09999999999999,57.1,1,1,0,0,0,0,0,0,0,0.145833333333333,0.115789473684211
"1097",2.40000000000001,36.8,0,0,0,1,0,0,0,0,0,0.635416666666666,0.115789473684211
"1098",19.3,49.3,0,0,0,1,0,0,0,0,0,0.479166666666666,0.115789473684211
"1099",9.3,55.7,0,0,0,1,0,0,0,0,0,0.5625,0.0157894736842105
"1100",22.4,60.2,0,0,0,1,0,0,0,0,0,0.84375,0.465789473684211
"1101",14.4,35.9,0,0,1,0,0,0,0,0,0,0.53125,0.439473684210526
"1102",12.9,72.6,0,0,0,1,0,0,0,0,0,0.677083333333334,0.86578947368421
"1103",14.7,71.4,0,0,1,0,0,0,0,0,0,0.46875,0.165789473684211
"1104",31.1,60.5,0,0,1,0,0,0,0,0,0,0.65625,0.5
"1105",24.4,33.8,0,0,0,1,0,0,0,1,0,0.770833333333334,0.465789473684211
"1106",14,60.5,1,0,0,1,0,0,0,1,0,0.0624999999999994,0.234210526315789
"1107",2.09999999999999,43.2,0,0,0,1,0,0,1,0,0,0.3125,0.215789473684211
"1108",1.7,49.1,1,0,0,1,0,0,1,0,0,0.322916666666666,0.5
"1109",23.9,41.9,0,0,1,0,0,0,0,0,0,0.78125,0.415789473684211
"1110",11.5,50,1,0,0,1,1,0,0,0,0,0.927083333333334,0.0342105263157895
"1111",23.8,21.1,1,0,1,0,0,1,0,0,0,0.145833333333333,0.334210526315789
"1112",8.8,47.2,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.931578947368421
"1113",21.1,52.6,0,0,0,1,0,0,0,0,0,0.739583333333333,0.165789473684211
"1114",3.3,32,0,0,0,1,0,0,0,0,0,0.0312499999999997,0.115789473684211
"1115",21.6,66.5,1,0,1,0,0,0,0,0,0,0.166666666666666,0.665789473684211
"1116",15.6,49.1,1,0,0,1,0,0,0,0,0,0.541666666666667,0.265789473684211
"1117",19,32,0,0,0,1,0,0,0,0,0,0.5625,0.0157894736842105
"1118",10.5,50.6,0,0,0,1,0,0,0,0,0,0.322916666666666,0.0342105263157895
"1119",7.40000000000001,48.3,0,0,0,1,0,0,0,0,0,0.59375,0.315789473684211
"1120",11.3,59.6,1,0,1,0,0,0,0,1,0,0.260416666666667,0.0342105263157895
"1121",7.5,67.1,1,0,1,0,0,0,0,0,0,0.697916666666667,0.0342105263157895
"1122",22.8,16.1,0,0,1,0,0,1,0,0,0,0.21875,0.334210526315789
"1123",15.8,52,0,0,0,1,0,0,0,0,0,0.614583333333334,0.0342105263157895
"1124",8.5,63.7,0,0,0,1,0,0,0,0,0,0.322916666666666,0.0157894736842105
"1125",28.9,52.3,0,0,0,1,0,0,0,0,0,0.333333333333333,0.265789473684211
"1126",14.9,50.2,0,0,0,1,0,0,0,0,0,0.75,0.184210526315789
"1127",23.7,54.4,1,0,1,0,0,0,0,0,0,0.864583333333334,0.85
"1128",19.7,50.9,0,0,1,0,0,0,1,0,0,0.927083333333334,0.45
"1129",9.5,63.6,1,0,0,1,0,0,0,0,0,0.854166666666667,0.05
"1130",9.40000000000001,49.9,1,1,0,0,0,0,0,0,0,0.71875,0.115789473684211
"1131",14,28.4,0,0,0,1,0,0,0,0,0,0.458333333333333,0.0657894736842105
"1132",2.5,29.3,0,0,0,1,0,0,0,0,0,0.84375,0.1
"1133",27.1,55.6,0,0,0,1,0,0,0,0,0,0.520833333333334,0.3
"1134",14.9,74,0,0,0,1,0,0,0,0,0,0.46875,0.6
"1135",19.7,35.1,0,0,0,1,0,0,0,0,1,0.510416666666667,0.35
"1136",13.9,34.6,0,0,0,1,0,0,0,0,0,0.90625,0.384210526315789
"1137",21.5,69.3,0,0,0,1,0,0,0,0,0,0.354166666666667,0.415789473684211
"1138",28.2,56.7,0,0,0,1,0,0,0,0,0,0.802083333333333,0.765789473684211
"1139",8.7,41.3,0,0,0,1,0,0,0,0,0,0.552083333333333,0.3
"1140",5,70.9,0,0,0,1,0,0,0,0,0,0.302083333333333,0.484210526315789
"1141",18.7,48,1,0,0,1,0,0,0,0,0,0.697916666666667,0.0657894736842105
"1142",12,64.4,1,0,1,0,0,0,0,1,0,0.197916666666667,0.781578947368421
"1143",10.8,56.1,0,0,0,1,0,0,0,0,0,0.8125,0.0157894736842105
"1144",2.3,59,0,0,1,0,0,0,0,0,0,0.729166666666667,0.115789473684211
"1145",14.7,50.1,0,0,0,1,0,0,0,0,0,0.489583333333333,0.465789473684211
"1146",12.2,47.7,0,0,0,1,0,0,0,0,0,0.572916666666667,0.584210526315789
"1147",8.5,36.7,0,0,0,1,0,0,0,0,0,0.708333333333333,0.831578947368421
"1148",6.5,71.7,0,0,0,1,0,0,0,0,0,0.541666666666667,0.484210526315789
"1149",4.2,66.1,0,0,1,0,0,0,0,1,0,0.489583333333333,0.0657894736842105
"1150",15.5,52.5,0,0,1,0,0,0,0,0,0,0.375,0.2
"1151",24.9,46.4,0,0,1,0,0,0,0,0,0,0.604166666666667,0.5
"1152",6.2,26.6,0,0,0,1,0,0,0,0,0,0.270833333333333,0.681578947368421
"1153",7.5,41.2,0,0,1,0,0,0,0,0,0,0.270833333333333,0.0657894736842105
"1154",9,49.5,0,0,1,0,0,0,0,0,0,0.520833333333334,0.35
"1155",10.1,62,0,0,0,1,0,0,0,0,0,0.552083333333333,0.115789473684211
"1156",23.7,31.8,1,0,0,1,0,0,0,0,0,0.104166666666667,0.765789473684211
"1157",11.8,56.6,1,1,0,0,0,0,0,1,0,0.885416666666667,0.765789473684211
"1158",6.5,53.8,1,1,0,0,0,0,0,1,0,0.885416666666667,0.265789473684211
"1159",10.2,41.1,1,0,0,1,0,0,0,0,0,0.21875,0.0342105263157895
"1160",9.09999999999999,38.7,1,0,0,1,0,0,0,0,1,0.229166666666666,0.0842105263157895
"1161",20.9,83.3,1,0,1,0,0,0,0,0,0,0.0104166666666661,0.0342105263157895
"1162",18.5,71,0,0,0,1,0,1,0,0,0,0.5,0.9
"1163",11.6,63.3,0,0,0,1,0,0,0,0,0,0.114583333333333,0.0657894736842105
"1164",8.09999999999999,45.6,1,1,0,0,0,0,0,1,0,0.416666666666667,0.831578947368421
"1165",15.4,31,0,0,0,1,0,0,0,0,0,0.927083333333334,0.0842105263157895
"1166",12.4,47.4,1,0,1,0,0,0,0,0,0,0.28125,0.05
"1167",3.3,46.6,1,0,0,1,0,0,0,0,0,0.229166666666666,0.75
"1168",21,66,0,0,0,1,0,0,0,0,0,0.71875,0.0157894736842105
"1169",23.1,60.2,0,0,0,1,0,0,0,0,0,0.0312499999999997,0.115789473684211
"1170",24,35,0,0,0,1,0,0,0,0,0,0.104166666666667,0.0342105263157895
"1171",11.1,32,0,0,0,1,0,0,0,0,0,0.458333333333333,0.4
"1172",16.2,47.9,1,0,1,0,0,0,0,0,0,0.270833333333333,0.415789473684211
"1173",13.7,48.7,0,0,0,1,0,0,0,0,0,0.166666666666666,0.184210526315789
"1174",10,46.1,0,1,0,0,0,0,0,0,0,0.260416666666667,0.63421052631579
"1175",13.4,56.5,0,0,1,0,0,0,0,0,0,0.645833333333333,0.1
"1176",11.3,44.2,1,0,1,0,0,0,0,0,0,0.947916666666667,0.234210526315789
"1177",10,49,0,0,0,1,0,0,0,0,0,0.604166666666667,0.110526315789474
"1178",10.3,52.5,1,0,0,1,0,0,0,0,0,0.53125,0.2
"1179",7.3,44.5,1,0,1,0,0,0,0,0,0,0.0937499999999999,0.1
"1180",21.6,46.3,0,0,1,0,0,0,0,1,0,0.5,0.415789473684211
"1181",2.2,63.7,0,1,0,0,0,0,0,0,0,0.854166666666667,0.415789473684211
"1182",16.4,42.9,1,0,1,0,0,0,1,0,0,0.927083333333334,0.0342105263157895
"1183",28.3,50.4,0,0,0,1,0,0,0,0,0,0.927083333333334,0.484210526315789
"1184",10.8,48.3,1,0,0,1,0,0,0,0,0,0.854166666666667,0.0657894736842105
"1185",23.8,40.6,0,0,0,1,0,0,0,0,0,0.510416666666667,0.184210526315789
"1186",17.7,56.1,0,0,1,0,0,0,0,0,0,0.864583333333334,0.115789473684211
"1187",11.1,47.4,0,0,0,1,0,0,0,0,0,0.364583333333334,0.7
"1188",18.4,71.2,0,0,0,1,0,0,0,0,0,0.708333333333333,0.665789473684211
"1189",9.90000000000001,51.8,0,0,0,1,0,0,0,0,0,0.385416666666666,0.1
"1190",2.8,49.1,1,0,0,1,0,0,0,0,0,0.59375,0.35
"1191",22.5,34.8,0,0,0,1,0,0,0,0,0,0.708333333333333,0.0657894736842105
"1192",21.1,49.3,0,0,1,0,0,0,0,0,0,0.5,0.05
"1193",24.2,21.9,0,0,1,0,0,1,0,0,0,0.489583333333333,0.63421052631579
"1194",13.2,50.9,0,1,0,0,0,0,0,0,0,0.104166666666667,0.815789473684211
"1195",4.09999999999999,58,0,0,0,1,0,0,0,1,0,0.40625,0.184210526315789
"1196",1.3,50.4,1,0,0,1,0,0,0,0,0,0.5625,0.35
"1197",18.2,50.4,0,1,0,0,0,0,1,0,0,0.416666666666667,0.665789473684211
"1198",10.3,69,0,0,0,1,0,0,0,0,0,0.8125,0.181578947368421
"1199",29.9,25.9,0,0,0,1,0,0,0,0,0,0.447916666666667,0.621052631578947
"1200",14.8,68.7,0,0,0,1,0,0,1,0,0,0.135416666666666,0.115789473684211
"1201",7.09999999999999,48,1,0,0,1,0,0,0,0,0,0.895833333333333,0.1
"1202",17.9,57.3,1,0,0,1,0,0,0,0,0,0.15625,0.434210526315789
"1203",17.8,66.2,1,0,0,1,0,0,0,0,0,0.166666666666666,0.831578947368421
"1204",13.9,55,0,1,0,0,0,0,0,1,0,0.677083333333334,0.831578947368421
"1205",9.40000000000001,42,0,0,0,1,0,0,0,0,0,0.875,0.0736842105263158
"1206",23.5,51.2,0,0,0,1,0,0,0,0,0,0.625,0.0157894736842105
"1207",3.90000000000001,50.7,1,1,0,0,0,0,0,1,0,0.427083333333333,0.881578947368421
"1208",21.9,45.3,1,0,0,1,0,0,0,0,0,0.125,0.0657894736842105
"1209",6.2,55.8,0,0,0,1,0,0,0,0,0,0.25,0.0842105263157895
"1210",12.2,69.8,0,0,1,0,0,0,0,0,0,0.666666666666667,0.0342105263157895
"1211",13.8,65.3,0,0,1,0,0,0,0,0,0,0.96875,0.665789473684211
"1212",12.7,54.5,1,0,0,1,0,0,0,0,0,0.833333333333334,0.05
"1213",22.2,46.4,0,0,0,1,0,0,0,0,0,0.614583333333334,0.1
"1214",23.8,44.7,0,0,0,1,0,0,0,0,0,0.302083333333333,0.284210526315789
"1215",22.7,70.7,0,0,0,1,0,0,0,0,0,0.177083333333333,0.2
"1216",4.90000000000001,47.1,1,1,0,0,0,0,0,1,0,0.0624999999999994,0.731578947368421
"1217",11.8,40.2,0,0,0,1,0,0,0,0,0,0.416666666666667,0.45
"1218",24.1,78.2,0,0,0,1,0,1,0,0,0,0.46875,0.981578947368421
"1219",20.9,25.3,0,0,1,0,0,1,0,0,0,0.1875,0.881578947368421
"1220",18.9,53.4,1,0,0,1,0,0,0,0,1,0.802083333333333,0.15
"1221",18.1,65.3,0,0,1,0,0,0,0,0,0,0.59375,0.65
"1222",8.90000000000001,42.8,0,1,0,0,0,0,0,0,0,0.614583333333334,0.61578947368421
"1223",10.3,56.3,0,1,0,0,0,0,0,0,0,0.71875,0.621052631578947
"1224",35.2,72.6,0,0,0,1,0,0,0,0,0,0.65625,0.681578947368421
"1225",25.1,52.8,1,0,0,1,0,0,0,0,0,0.822916666666667,0.465789473684211
"1226",6.40000000000001,25.4,0,0,0,1,0,0,0,0,0,0.229166666666666,0.334210526315789
"1227",7.7,55.3,0,1,0,0,0,0,0,1,0,0.8125,0.86578947368421
"1228",1.8,42.1,1,1,0,0,0,0,0,1,0,0.208333333333333,0.781578947368421
"1229",22.2,67.6,1,0,1,0,0,1,0,0,0,0.96875,0.65
"1230",20.2,51.3,1,0,1,0,0,0,0,0,0,0.979166666666667,0.65
"1231",19.6,32.6,0,0,1,0,0,0,0,1,0,0.958333333333333,0.315789473684211
"1232",4,54.5,1,0,1,0,0,0,0,1,0,0.770833333333334,0.5
"1233",4.90000000000001,27.5,0,0,0,1,0,0,0,0,0,0.0624999999999994,0.0342105263157895
"1234",18.8,22.1,0,0,0,1,0,0,0,0,0,0.0416666666666665,0.05
"1235",28,62,0,0,0,1,0,0,0,0,0,0.791666666666667,0.0657894736842105
"1236",23.8,39.3,1,0,1,0,0,0,0,0,0,0.895833333333333,0.831578947368421
"1237",22.2,73,0,0,0,1,0,0,0,0,0,0.572916666666667,0.35
"1238",10.2,63.3,0,0,0,1,0,0,0,0,0,0.822916666666667,0.265789473684211
"1239",11.1,45.2,0,1,0,0,0,0,0,0,0,0.427083333333333,0.5
"1240",11.5,50,1,0,0,1,1,0,0,0,0,0.875,0.35
"1241",14.1,47.2,0,1,0,0,0,0,0,0,0,0.635416666666666,0.5
"1242",14.2,72.9,0,0,0,1,0,0,0,0,0,0.302083333333333,0.6
"1243",7.5,64.1,0,0,0,1,0,0,0,0,0,0.5625,0.3
"1244",8.8,51.9,0,0,1,0,0,0,0,0,0,0.46875,0.265789473684211
"1245",8.7,56.2,0,0,1,0,0,0,0,0,0,0.989583333333334,0.45
"1246",10.7,73,0,0,1,0,0,0,0,0,0,0.541666666666667,0.0842105263157895
"1247",8.09999999999999,64.1,0,0,0,1,0,0,0,1,0,0.770833333333334,0.0157894736842105
"1248",10.2,73.8,0,0,0,1,0,0,0,0,0,0.28125,0.315789473684211
"1249",10.6,33.8,0,0,1,0,0,0,0,0,0,0.541666666666667,0.115789473684211
"1250",22.9,42.9,0,0,1,0,0,0,0,0,0,0.166666666666666,0.765789473684211
"1251",8.40000000000001,44.2,1,0,0,1,0,0,0,0,0,0.135416666666666,0.0342105263157895
"1252",28.3,56.6,1,0,0,1,0,0,0,0,0,0.114583333333333,0.0157894736842105
"1253",10,58.9,0,1,0,0,0,0,0,1,0,0.65625,0.534210526315789
"1254",14.5,39.4,0,0,0,1,0,0,0,0,0,0.75,0.0368421052631579
"1255",3.5,54.5,1,1,0,0,0,0,0,1,0,0.8125,0.234210526315789
"1256",11.7,34.2,1,0,0,1,0,0,0,0,0,0.6875,0.0342105263157895
"1257",11.3,69.3,0,0,1,0,0,0,0,0,0,0.3125,0.384210526315789
"1258",11,55.9,1,1,0,0,0,0,0,0,0,0.96875,0.831578947368421
"1259",8,56.1,1,0,1,0,0,0,0,0,0,0.114583333333333,0.0157894736842105
"1260",14.8,64.8,1,0,1,0,0,0,0,0,0,0.229166666666666,0.0157894736842105
"1261",11.8,22.6,0,0,0,1,0,0,0,0,1,0.697916666666667,0.0157894736842105
"1262",8.59999999999999,63.4,0,0,0,1,0,0,0,0,0,0.989583333333334,0.315789473684211
"1263",23.6,58,0,0,0,1,0,0,0,0,0,0.8125,0.05
"1264",10.8,46.2,0,1,0,0,0,0,0,0,0,0.458333333333333,0.415789473684211
"1265",19.4,47.9,0,0,0,1,0,0,0,0,0,0.270833333333333,0.0157894736842105
"1266",26.8,64.2,0,0,0,1,0,0,0,0,0,0.197916666666667,0.565789473684211
"1267",15.1,26.6,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.4
"1268",11.4,63.1,0,0,0,1,0,0,0,1,0,0.958333333333333,0.0842105263157895
"1269",8.90000000000001,52.5,0,1,0,0,0,0,0,0,0,0.5,0.35
"1270",6.09999999999999,35.8,1,0,0,1,0,0,0,0,0,0.552083333333333,0.0157894736842105
"1271",15.4,53.9,1,0,0,1,0,0,0,0,0,0.458333333333333,0.815789473684211
"1272",10.4,49.3,0,1,0,0,0,0,0,0,0,0.958333333333333,0.365789473684211
"1273",19.5,62.5,1,0,0,1,0,0,0,1,0,0.416666666666667,0.63421052631579
"1274",14,42.7,1,0,1,0,0,0,0,0,0,0.96875,0.565789473684211
"1275",10,36.6,1,1,0,0,0,0,0,0,0,0.927083333333334,0.4
"1276",15.2,46,1,0,1,0,0,0,0,0,1,0.0624999999999994,0.0657894736842105
"1277",6.5,50.7,0,0,1,0,0,0,0,0,0,0.260416666666667,0.45
"1278",15.4,49.5,0,1,0,0,0,0,0,0,0,0.510416666666667,0.3
"1279",7.5,55.5,0,0,1,0,0,0,0,0,0,0.916666666666667,0.765789473684211
"1280",13.4,28.7,0,0,0,1,0,0,0,0,0,0.770833333333334,0.0842105263157895
"1281",14.9,75.8,0,0,0,1,0,0,0,0,0,0.635416666666666,0.334210526315789
"1282",12.1,36.2,0,0,0,1,0,0,0,0,0,0.239583333333333,0.415789473684211
"1283",25.5,53.4,0,0,1,0,0,0,0,0,0,0.635416666666666,0.63421052631579
"1284",7.8,41.1,1,0,0,1,0,0,0,0,0,0.697916666666667,0.0342105263157895
"1285",12.1,66.7,0,0,1,0,0,0,0,0,0,0.604166666666667,0.35
"1286",7.7,35.1,0,0,0,1,0,0,0,0,0,0.208333333333333,0.15
"1287",7,40.7,0,1,0,0,0,0,0,1,0,0.104166666666667,0.1
"1288",13.2,39.4,0,0,1,0,0,0,0,0,0,0.739583333333333,0.165789473684211
"1289",3.5,72,0,0,0,1,0,0,0,0,0,0.84375,0.184210526315789
"1290",11.5,53.8,0,1,0,0,0,0,0,1,0,0.78125,0.484210526315789
"1291",9.3,55,1,0,1,0,0,0,0,0,0,0.0520833333333334,0.0342105263157895
"1292",15.2,70.5,0,0,0,1,0,0,0,0,0,1,0.25
"1293",7,52.6,0,1,0,0,0,0,0,1,0,0.614583333333334,0.515789473684211
"1294",29.3,37.5,1,0,0,1,0,0,0,0,0,0.114583333333333,0.115789473684211
"1295",3.59999999999999,53.4,1,1,0,0,0,0,0,1,0,0.708333333333333,0.2
"1296",18.2,46.6,1,0,0,1,0,0,0,0,0,0.927083333333334,0.665789473684211
"1297",12.4,41.2,1,0,0,1,0,0,0,0,0,0.34375,0.75
"1298",6.5,57.1,0,1,0,0,0,0,0,0,0,0.885416666666667,0.55
"1299",11.2,43.7,0,0,0,1,0,0,0,0,0,0.427083333333333,0.1
"1300",5.09999999999999,69,1,0,1,0,0,0,0,0,0,0.125,0.0342105263157895
"1301",14.5,69.5,0,0,0,1,0,0,0,0,0,0.572916666666667,0.65
"1302",14.4,23.7,0,0,1,0,0,0,0,0,0,0.270833333333333,0.115789473684211
"1303",9.90000000000001,57.1,0,1,0,0,0,0,0,0,0,0.385416666666666,0.7
"1304",19.5,55,0,0,1,0,0,0,0,0,0,0.59375,0.3
"1305",3.59999999999999,43.5,0,0,0,1,0,0,0,0,0,0.354166666666667,0.134210526315789
"1306",13.4,28,0,0,1,0,0,0,0,0,0,0.145833333333333,0.35
"1307",13.4,25.6,0,0,0,1,0,0,0,0,0,0.4375,0.65
"1308",1.8,55.9,1,0,0,1,0,0,0,0,0,0.760416666666667,0.25
"1309",23.5,74.4,0,0,1,0,0,0,0,0,0,0.937500000000001,0.215789473684211
"1310",10.8,26.4,0,0,0,1,0,0,0,0,0,0.260416666666667,0.484210526315789
"1311",14.9,37.8,0,0,0,1,0,0,0,0,0,0.520833333333334,0.45
"1312",6.5,69.9,0,0,1,0,0,0,0,0,0,0.854166666666667,0.218421052631579
"1313",6.90000000000001,44.8,0,1,0,0,0,0,0,1,0,0.604166666666667,0.665789473684211
"1314",11.3,51.8,1,0,1,0,0,0,0,1,0,0.833333333333334,0.0842105263157895
"1315",10.1,45.8,0,0,0,1,0,0,0,0,0,0.34375,0.881578947368421
"1316",7.5,47.7,1,1,0,0,0,0,0,1,0,0.447916666666667,0.365789473684211
"1317",18.5,24.8,0,0,0,1,0,0,0,0,0,0.96875,0.0657894736842105
"1318",11,51.8,0,1,0,0,0,0,0,0,0,0.0312499999999997,0.45
"1319",7.40000000000001,50.1,0,1,0,0,0,0,0,1,0,0.0624999999999994,0.1
"1320",8.7,50.1,0,1,0,0,0,0,0,1,0,0.0416666666666665,0.584210526315789
"1321",21.3,41.7,0,0,0,1,0,0,0,0,0,0.708333333333333,0.0157894736842105
"1322",23.4,39.3,0,0,1,0,0,0,0,0,0,0.885416666666667,0.1
"1323",4.09999999999999,51.1,0,0,0,1,0,0,0,1,0,0.229166666666666,0.384210526315789
"1324",29.3,50.4,0,0,0,1,0,0,0,0,0,0.791666666666667,0.1
"1325",15.2,35.5,0,0,0,1,0,0,0,0,0,0.697916666666667,0.1
"1326",5.09999999999999,54.2,0,1,0,0,0,0,0,1,0,0.8125,0.55
"1327",6.90000000000001,53.4,0,1,0,0,0,0,0,0,0,0.416666666666667,0.415789473684211
"1328",5,42.9,1,0,0,1,0,0,0,0,0,0.145833333333333,0.8
"1329",22.7,32.6,0,0,0,1,0,0,0,0,0,0.395833333333333,0.265789473684211
"1330",23.6,51.8,0,0,1,0,0,0,0,0,0,0.416666666666667,0.731578947368421
"1331",11.8,45.6,1,0,1,0,0,0,0,0,0,0.125,0.115789473684211
"1332",24,79.8,0,0,0,1,0,1,0,0,0,0.958333333333333,0.365789473684211
"1333",27.2,54,0,0,1,0,0,0,0,0,0,0.729166666666667,0.15
"1334",17.8,65.2,0,0,1,0,0,0,0,0,0,0.0416666666666665,0.0842105263157895
"1335",11.1,34.4,0,0,0,1,0,0,0,0,0,0.4375,0.45
"1336",4.3,55.6,0,0,0,1,0,0,0,0,0,0.302083333333333,0.0342105263157895
"1337",7.90000000000001,45.2,0,1,0,0,0,0,1,0,0,0.479166666666666,0.476315789473684
"1338",28.7,50.9,0,0,0,1,0,1,0,0,0,0.885416666666667,0.86578947368421
"1339",4.8,42.1,1,1,0,0,0,0,0,1,0,0.0729166666666663,0.0657894736842105
"1340",27,22.9,0,0,1,0,0,1,0,0,0,0.927083333333334,0.35
"1341",7.3,47,0,0,0,1,0,0,0,0,0,0.447916666666667,0.415789473684211
"1342",11.5,50,1,0,0,1,1,0,0,0,0,0.5625,0.565789473684211
"1343",19.3,54.8,0,0,0,1,0,0,0,0,0,0.854166666666667,0.115789473684211
"1344",24.4,47.6,0,0,0,1,0,0,0,0,0,0.333333333333333,0.2
"1345",26,49.7,0,0,0,1,0,1,0,0,0,0.604166666666667,0.134210526315789
"1346",3.5,41.1,0,0,0,1,0,0,0,0,0,0.427083333333333,0.234210526315789
"1347",15.6,59.5,1,0,1,0,0,0,0,0,0,0.875,0.265789473684211
"1348",8.40000000000001,43.4,0,0,0,1,0,0,0,0,0,0.239583333333333,0.0657894736842105
"1349",12.7,55.8,1,0,0,1,0,0,0,0,0,0.5625,0.25
"1350",13,30.5,0,0,0,1,0,0,0,0,0,0.427083333333333,0.881578947368421
"1351",21.4,87.1,0,0,0,1,0,0,0,0,0,0.489583333333333,0.484210526315789
"1352",9.8,40.2,1,0,1,0,0,0,0,0,0,0.75,0.45
"1353",10.3,56.9,1,0,1,0,0,0,0,0,0,0.5,0.965789473684211
"1354",17.2,31,0,0,0,1,0,0,1,0,0,0.385416666666666,0.515789473684211
"1355",25.1,46.7,0,0,0,1,0,0,0,0,0,0.864583333333334,0.63421052631579
"1356",1.7,54,0,0,0,1,0,0,0,1,0,0.645833333333333,0.315789473684211
"1357",7.7,52.9,0,1,0,0,0,0,0,1,0,0.927083333333334,0.3
"1358",18.9,50.4,0,0,0,1,0,0,0,1,0,0.0937499999999999,0.781578947368421
"1359",6.7,51.1,0,1,0,0,0,0,1,0,0,0.5,0.35
"1360",3.2,44.2,1,0,0,1,0,0,1,0,0,0.427083333333333,0.5
"1361",2.7,43.3,1,0,1,0,0,0,0,0,0,0.427083333333333,0.184210526315789
"1362",14.2,54.6,0,0,0,1,0,0,0,0,0,0.385416666666666,0.25
"1363",15.6,57.3,0,1,0,0,0,0,0,0,0,0.760416666666667,0.334210526315789
"1364",28.6,46.8,0,0,1,0,0,0,0,0,0,0.614583333333334,0.215789473684211
"1365",6.90000000000001,81,0,0,1,0,0,0,0,0,0,0.833333333333334,0.134210526315789
"1366",23.7,34.6,0,0,1,0,0,0,0,1,0,0.822916666666667,0.534210526315789
"1367",9.8,48.3,1,0,0,1,0,0,1,0,0,0.0937499999999999,0.65
"1368",2.8,74.2,0,0,0,1,0,0,0,1,0,0.875,0.234210526315789
"1369",27.1,18,0,0,1,0,0,1,0,0,0,0.5625,0.234210526315789
"1370",10.8,55.7,0,1,0,0,0,0,0,0,0,0.65625,0.85
"1371",11.3,30.4,0,0,0,1,0,0,0,0,0,0.635416666666666,0.3
