"id","match_id","team_id","player_id","qualifiers","event_id","type_id","period_id","min","sec","outcome","keypass","assist","x","y","timestamp","last_modified","version"
1163683123,839692,203,161268,"{""146"": 95.4, ""147"": 49.8, ""215"": true, ""20"": true, ""22"": true, ""55"": 90, ""18"": true, ""56"": ""Center"", ""29"": true, ""102"": 50.0, ""103"": 28.5, ""79"": true, ""233"": 62}",91,15,1,8,6,True,"","","76.9","72.6","2016-08-14 14:38:16.582","2016-08-14 14:38:33","1471181912977"
759182416,839692,203,105097,"{""216"": 366, ""25"": true, ""214"": true, ""20"": true, ""17"": true, ""217"": true, ""55"": 367, ""56"": ""Center"", ""29"": true, ""193"": 1, ""108"": true, ""102"": 51.3, ""103"": 28.5, ""230"": 97.3, ""231"": 49.6, ""79"": true}",368,16,1,41,37,True,"","","93.3","50.1","2016-08-14 15:11:47.619","2016-08-14 15:14:01","1471184040843"
2034207332,839692,203,134330,"{""214"": true, ""215"": true, ""20"": true, ""17"": true, ""22"": true, ""56"": ""Center"", ""193"": 1, ""89"": true, ""102"": 50.5, ""103"": 5.7, ""230"": 16.0, ""231"": 40.8, ""254"": true, ""78"": true}",470,16,2,54,33,True,"","","84.8","52.6","2016-08-14 15:39:57.951","2016-08-14 15:40:49","1471185649503"
994403967,839692,203,134103,"{""146"": 95.4, ""25"": true, ""214"": true, ""20"": true, ""147"": 44.9, ""56"": ""Center"", ""63"": true, ""102"": 50.3, ""103"": 20.3, ""79"": true, ""233"": 637}",578,15,2,71,8,True,"","","90.9","28.2","2016-08-14 15:56:33.99","2016-08-14 16:21:25","1471188084974"
15907850,839692,203,182321,"{""146"": 97.3, ""147"": 51.8, ""26"": true, ""20"": true, ""56"": ""Left"", ""76"": true, ""68"": true, ""103"": 0.6, ""102"": 52.0, ""233"": 640}",585,15,2,72,29,True,"","","82.3","86.1","2016-08-14 15:57:53.846","2016-08-14 15:58:05","1471186685481"
609522877,839692,203,195572,"{""146"": 96.9, ""147"": 47.5, ""215"": true, ""20"": true, ""23"": true, ""55"": 720, ""18"": true, ""56"": ""Center"", ""29"": true, ""102"": 48.6, ""103"": 29.7, ""79"": true, ""233"": 818}",721,15,2,91,17,True,"","","82.7","28","2016-08-14 16:16:41.986","2016-08-14 16:16:56","1471187816032"
554954619,839588,310,164722,"{""146"": 97.6, ""147"": 52.7, ""17"": true, ""22"": true, ""55"": 510, ""56"": ""Center"", ""29"": true, ""76"": true, ""72"": true, ""102"": 53.4, ""103"": 8.2, ""233"": 531, ""154"": true}",512,15,2,63,5,True,"","","83.9","62.7","2016-04-24 18:18:48.9","2016-04-24 18:20:01","1461518401731"
868991349,839588,310,61921,"{""146"": 98.2, ""25"": true, ""15"": true, ""154"": true, ""16"": true, ""55"": 605, ""56"": ""Center"", ""29"": true, ""76"": true, ""147"": 53.1, ""102"": 53.6, ""103"": 15.8, ""233"": 631}",606,15,2,74,24,True,"","","94.6","54.2","2016-04-24 18:30:07.377","2016-04-24 18:31:41","1461519100280"
833262271,839739,311,143878,"{""146"": 97.7, ""147"": 52.3, ""154"": true, ""22"": true, ""55"": 121, ""56"": ""Center"", ""29"": true, ""64"": true, ""72"": true, ""102"": 48.0, ""103"": 1.9, ""80"": true, ""233"": 107}",122,15,1,12,21,True,"","","86.8","68.2","2016-09-25 17:13:13.86","2016-09-25 17:13:28","1474820007842"
141559747,839739,311,143878,"{""146"": 99.0, ""147"": 50.9, ""20"": true, ""17"": true, ""22"": true, ""55"": 153, ""56"": ""Center"", ""29"": true, ""77"": true, ""102"": 52.6, ""103"": 25.9, ""233"": 132, ""154"": true}",154,15,1,15,18,True,"","","89","57.9","2016-09-25 17:16:10.17","2016-09-25 17:16:35","1474820194869"
1184187204,839739,311,3714,"{""24"": true, ""146"": 98.5, ""15"": true, ""154"": true, ""17"": true, ""147"": 52.3, ""55"": 205, ""56"": ""Center"", ""29"": true, ""102"": 50.2, ""103"": 16.5, ""233"": 157, ""78"": true}",206,15,1,21,21,True,"","","93.8","56.2","2016-09-25 17:22:13.53","2016-09-25 17:22:25","1474820544597"
364701260,839739,311,106302,"{""146"": 99.3, ""147"": 52.9, ""15"": true, ""154"": true, ""22"": true, ""55"": 257, ""56"": ""Center"", ""29"": true, ""61"": true, ""102"": 50.3, ""103"": 4.4, ""233"": 198, ""78"": true}",259,15,1,27,44,True,"","","95.4","56","2016-09-25 17:28:36.769","2016-09-25 17:35:02","1474821301718"
398319030,839739,311,113685,"{""146"": 97.6, ""147"": 48.4, ""215"": true, ""20"": true, ""22"": true, ""55"": 520, ""18"": true, ""56"": ""Center"", ""29"": true, ""102"": 47.7, ""103"": 22.8, ""81"": true, ""233"": 377}",521,15,2,53,6,True,"","","67.8","34.2","2016-09-25 18:12:12.22","2016-09-25 18:12:54","1474823573563"
1933034216,839739,311,124064,"{""146"": 98.9, ""147"": 48.7, ""215"": true, ""20"": true, ""22"": true, ""55"": 887, ""18"": true, ""56"": ""Center"", ""29"": true, ""120"": true, ""102"": 46.3, ""103"": 16.5, ""80"": true, ""233"": 637}",889,15,2,90,21,True,"","","80","76.9","2016-09-25 18:49:27.359","2016-09-25 18:53:40","1474826020021"
1564731515,839616,2997,85050,"{""146"": 98.9, ""147"": 50.2, ""15"": true, ""17"": true, ""22"": true, ""55"": 340, ""56"": ""Center"", ""29"": true, ""102"": 49.7, ""103"": 29.1, ""233"": 285, ""79"": true, ""154"": true}",342,15,1,34,0,True,"","","92","43.4","2016-05-12 18:34:10.714","2016-05-12 18:34:17","1463074456688"
434699506,839616,2997,121176,"{""215"": true, ""22"": true, ""55"": 437, ""18"": true, ""56"": ""Center"", ""29"": true, ""76"": true, ""72"": true, ""102"": 53.7, ""103"": 7.6, ""230"": 98.6, ""231"": 52.9, ""136"": true}",438,16,1,45,52,True,"","","76.2","62.5","2016-05-12 18:46:02.534","2016-05-12 18:46:40","1463075200059"
2003241838,839616,2997,61956,"{""146"": 97.2, ""25"": true, ""215"": true, ""147"": 49.6, ""56"": ""Center"", ""121"": true, ""108"": true, ""64"": true, ""72"": true, ""113"": true, ""102"": 47.8, ""103"": 19.0, ""80"": true, ""233"": 480}",548,15,2,57,4,True,"","","85.7","68.7","2016-05-12 19:13:57.574","2016-05-12 19:14:17","1463076857746"
1559635049,839616,2997,61956,"{""146"": 99.1, ""147"": 54.2, ""154"": true, ""23"": true, ""55"": 571, ""56"": ""Center"", ""29"": true, ""76"": true, ""64"": true, ""72"": true, ""102"": 53.9, ""103"": 4.4, ""233"": 510}",572,15,2,61,29,True,"","","92.9","72.3","2016-05-12 19:18:22.42","2016-05-12 19:18:45","1463077124929"
159144194,839616,2997,121176,"{""146"": 96.7, ""147"": 50.5, ""215"": true, ""22"": true, ""18"": true, ""56"": ""Center"", ""72"": true, ""113"": true, ""102"": 50.4, ""103"": 19.0, ""233"": 549, ""78"": true}",612,15,2,66,54,True,"","","71.1","41.7","2016-05-12 19:23:47.295","2016-05-12 19:24:04","1463077444485"
962860181,839616,2997,121176,"{""146"": 98.5, ""147"": 50.9, ""26"": true, ""18"": true, ""56"": ""Center"", ""121"": true, ""72"": true, ""102"": 50.7, ""103"": 25.9, ""79"": true, ""233"": 592}",660,15,2,73,36,True,"","","78.5","67.9","2016-05-12 19:30:29.702","2016-05-12 19:30:42","1463077842056"
728297329,839616,2997,111807,"{""146"": 98.5, ""25"": true, ""147"": 48.6, ""56"": ""Center"", ""64"": true, ""72"": true, ""102"": 45.9, ""103"": 2.5, ""80"": true, ""233"": 596}",663,15,2,74,14,True,"","","84.3","66.6","2016-05-12 19:31:07.675","2016-05-12 19:31:34","1463077894771"
1890115548,839616,2997,85050,"{""146"": 99.1, ""25"": true, ""20"": true, ""147"": 54.0, ""56"": ""Center"", ""76"": true, ""64"": true, ""102"": 54.5, ""103"": 5.1, ""233"": 603}",669,15,2,74,54,True,"","","92.8","66.7","2016-05-12 19:31:46.905","2016-05-12 19:38:22","1463078302611"
592559796,839572,312,62064,"{""146"": 97.8, ""147"": 50.2, ""26"": true, ""20"": true, ""18"": true, ""56"": ""Center"", ""120"": true, ""102"": 51.4, ""103"": 13.3, ""233"": 233, ""78"": true}",273,15,1,30,48,True,"","","73.4","64","2016-04-17 17:30:59.893","2016-04-17 17:31:11","1460910670065"
1180793964,839572,312,206044,"{""146"": 98.4, ""147"": 50.5, ""215"": true, ""20"": true, ""22"": true, ""55"": 341, ""18"": true, ""56"": ""Center"", ""29"": true, ""102"": 51.5, ""103"": 2.5, ""233"": 288, ""78"": true}",342,15,1,37,5,True,"","","79.6","68.1","2016-04-17 17:37:17.172","2016-04-17 17:37:41","1460911060076"
1668360459,839572,312,221237,"{""214"": true, ""20"": true, ""17"": true, ""22"": true, ""55"": 377, ""56"": ""Center"", ""29"": true, ""89"": true, ""136"": true, ""102"": 51.7, ""103"": 6.3, ""230"": 12.1, ""231"": 51.3, ""78"": true}",378,16,1,40,50,True,"","","82.3","48.5","2016-04-17 17:41:02.678","2016-04-17 17:41:52","1460911312127"
2007034528,839572,312,206043,"{""214"": true, ""215"": true, ""20"": true, ""154"": true, ""22"": true, ""55"": 513, ""56"": ""Center"", ""29"": true, ""193"": 3, ""89"": true, ""64"": true, ""136"": true, ""102"": 47.8, ""103"": 2.5, ""80"": true, ""230"": 89.3, ""231"": 58.8}",514,16,2,55,29,True,"","","86.1","63.8","2016-04-17 18:10:58.992","2016-04-17 18:11:49","1460913109514"
1533771353,839654,307,34339,"{""216"": 132, ""217"": true, ""214"": true, ""20"": true, ""154"": true, ""22"": true, ""16"": true, ""55"": 133, ""56"": ""Center"", ""29"": true, ""102"": 50.1, ""103"": 5.1, ""230"": 0.7, ""231"": 51.8, ""78"": true}",134,16,1,14,53,True,"","","95.6","49.7","2016-07-10 17:15:13.16","2016-07-10 17:16:03","1468167363398"
799322470,839654,307,62012,"{""146"": 99.1, ""147"": 45.7, ""215"": true, ""22"": true, ""55"": 160, ""18"": true, ""56"": ""Center"", ""29"": true, ""72"": true, ""102"": 46.7, ""103"": 26.6, ""81"": true, ""233"": 143}",161,15,1,19,23,True,"","","77.9","28.6","2016-07-10 17:19:43.816","2016-07-10 17:20:02","1468167602756"
1142303090,839654,307,42549,"{""146"": 98.9, ""25"": true, ""215"": true, ""20"": true, ""147"": 46.9, ""18"": true, ""56"": ""Center"", ""102"": 47.1, ""103"": 31.0, ""81"": true, ""233"": 148}",164,15,1,20,4,True,"","","77.8","25","2016-07-10 17:20:24.582","2016-07-10 17:20:44","1468167644696"
91397241,839654,307,34339,"{""146"": 98.5, ""147"": 48.6, ""215"": true, ""20"": true, ""22"": true, ""55"": 245, ""18"": true, ""56"": ""Center"", ""29"": true, ""102"": 48.4, ""103"": 8.2, ""233"": 205, ""78"": true}",246,15,1,27,59,True,"","","75.6","48.5","2016-07-10 17:28:19.547","2016-07-10 17:28:33","1468168112841"
1956406430,839654,307,34339,"{""146"": 99.0, ""147"": 47.5, ""15"": true, ""17"": true, ""22"": true, ""55"": 310, ""56"": ""Center"", ""29"": true, ""102"": 48.8, ""103"": 2.5, ""154"": true, ""233"": 253, ""78"": true}",311,15,1,37,7,True,"","","89.3","38.5","2016-07-10 17:37:27.437","2016-07-10 17:37:44","1468168664210"
329943858,839654,307,62012,"{""282"": 307, ""215"": true, ""22"": true, ""262"": true, ""56"": ""Center"", ""60"": true, ""76"": true, ""72"": true, ""280"": ""ATTEMPT_SAVED"", ""102"": 53.0, ""103"": 1.3, ""281"": 34339, ""230"": 1.5, ""231"": 53.4}",312,16,1,37,10,True,"","","97.9","43.9","2016-07-10 17:37:30.701","2016-07-10 17:38:48","1468168727570"
